run,experiment_id,fold,head,bin,auc,sens_at_fpr,thr_at_fpr,n_pos,n_neg,fpr_target
catboost_cfg_sweep,text_catboost_cfg2,3,txt,"(5.0,10.0]",0.6588486140724946,0.2857142857142857,0.7345778690525523,7,67,0.1
catboost_cfg_sweep,text_catboost_cfg2,3,txt,"[0.0,5.0]",0.7068230277185501,0.2857142857142857,0.7345778690525523,14,67,0.1
catboost_cfg_sweep,text_catboost_cfg2,4,txt,"(10.0,15.0]",0.5015873015873016,0.0,0.7427302427425881,5,63,0.1
catboost_cfg_sweep,text_catboost_cfg2,4,txt,"(5.0,10.0]",0.6984126984126984,0.14285714285714285,0.7427302427425881,7,63,0.1
catboost_cfg_sweep,text_catboost_cfg2,4,txt,"[0.0,5.0]",0.5694444444444444,0.0625,0.7427302427425881,16,63,0.1
catboost_cfg_sweep,text_catboost_cfg2,5,txt,"(10.0,15.0]",0.24666666666666665,0.0,0.6272593440232022,2,75,0.1
catboost_cfg_sweep,text_catboost_cfg2,5,txt,"(5.0,10.0]",0.7233333333333334,0.25,0.6272593440232022,4,75,0.1
catboost_cfg_sweep,text_catboost_cfg2,5,txt,"[0.0,5.0]",0.6293333333333333,0.3,0.6272593440232022,10,75,0.1
catboost_cfg_sweep,text_catboost_cfg3,1,txt,"(10.0,15.0]",0.3753026634382566,0.14285714285714285,0.8402866378037505,7,59,0.1
catboost_cfg_sweep,text_catboost_cfg3,1,txt,"(5.0,10.0]",0.576271186440678,0.1111111111111111,0.8402866378037505,9,59,0.1
catboost_cfg_sweep,text_catboost_cfg3,1,txt,"[0.0,5.0]",0.486228813559322,0.0625,0.8402866378037505,16,59,0.1
catboost_cfg_sweep,text_catboost_cfg3,2,txt,"(10.0,15.0]",0.4683333333333333,0.1,0.6492684606162431,10,60,0.1
catboost_cfg_sweep,text_catboost_cfg3,2,txt,"(5.0,10.0]",0.5333333333333333,0.0,0.6492684606162431,5,60,0.1
catboost_cfg_sweep,text_catboost_cfg3,2,txt,"[0.0,5.0]",0.546875,0.125,0.6492684606162431,16,60,0.1
catboost_cfg_sweep,text_catboost_cfg3,3,txt,"(10.0,15.0]",0.45273631840796014,0.0,0.7730935160158181,3,67,0.1
catboost_cfg_sweep,text_catboost_cfg3,3,txt,"(5.0,10.0]",0.6311300639658848,0.2857142857142857,0.7730935160158181,7,67,0.1
catboost_cfg_sweep,text_catboost_cfg3,3,txt,"[0.0,5.0]",0.7110874200426439,0.2857142857142857,0.7730935160158181,14,67,0.1
catboost_cfg_sweep,text_catboost_cfg3,4,txt,"(10.0,15.0]",0.5111111111111111,0.0,0.6814867848840411,5,63,0.1
catboost_cfg_sweep,text_catboost_cfg3,4,txt,"(5.0,10.0]",0.673469387755102,0.14285714285714285,0.6814867848840411,7,63,0.1
catboost_cfg_sweep,text_catboost_cfg3,4,txt,"[0.0,5.0]",0.5932539682539683,0.0625,0.6814867848840411,16,63,0.1
catboost_cfg_sweep,text_catboost_cfg3,5,txt,"(10.0,15.0]",0.2533333333333333,0.0,0.6430102682758508,2,75,0.1
catboost_cfg_sweep,text_catboost_cfg3,5,txt,"(5.0,10.0]",0.7266666666666667,0.25,0.6430102682758508,4,75,0.1
catboost_cfg_sweep,text_catboost_cfg3,5,txt,"[0.0,5.0]",0.5786666666666667,0.2,0.6430102682758508,10,75,0.1
catboost_quick,audio_catboost,1,aud,"(10.0,15.0]",0.4067796610169492,0.14285714285714285,0.2214923471619404,7,59,0.1
catboost_quick,audio_catboost,1,aud,"(5.0,10.0]",0.4783427495291902,0.1111111111111111,0.2214923471619404,9,59,0.1
catboost_quick,audio_catboost,1,aud,"[0.0,5.0]",0.6186440677966101,0.3125,0.2214923471619404,16,59,0.1
catboost_quick,audio_catboost,2,aud,"(10.0,15.0]",0.6216666666666667,0.2,0.25240723692485845,10,60,0.1
catboost_quick,audio_catboost,2,aud,"(5.0,10.0]",0.5766666666666667,0.2,0.25240723692485845,5,60,0.1
catboost_quick,audio_catboost,2,aud,"[0.0,5.0]",0.48541666666666666,0.125,0.25240723692485845,16,60,0.1
catboost_quick,audio_catboost,3,aud,"(10.0,15.0]",0.7462686567164178,0.3333333333333333,0.3703065650452871,3,67,0.1
catboost_quick,audio_catboost,3,aud,"(5.0,10.0]",0.4925373134328358,0.2857142857142857,0.3703065650452871,7,67,0.1
catboost_quick,audio_catboost,3,aud,"[0.0,5.0]",0.5778251599147122,0.2857142857142857,0.3703065650452871,14,67,0.1
catboost_quick,audio_catboost,4,aud,"(10.0,15.0]",0.4444444444444445,0.0,0.2357232816253775,5,63,0.1
catboost_quick,audio_catboost,4,aud,"(5.0,10.0]",0.6507936507936507,0.2857142857142857,0.2357232816253775,7,63,0.1
catboost_quick,audio_catboost,4,aud,"[0.0,5.0]",0.6329365079365079,0.375,0.2357232816253775,16,63,0.1
catboost_quick,audio_catboost,5,aud,"(10.0,15.0]",0.54,0.0,0.7606009665626233,2,75,0.1
catboost_quick,audio_catboost,5,aud,"(5.0,10.0]",0.5766666666666667,0.0,0.7606009665626233,4,75,0.1
catboost_quick,audio_catboost,5,aud,"[0.0,5.0]",0.6053333333333333,0.1,0.7606009665626233,10,75,0.1
catboost_quick,early_fusion_catboost,1,fus,"(10.0,15.0]",0.46731234866828086,0.14285714285714285,0.4108945241695792,7,59,0.1
catboost_quick,early_fusion_catboost,1,fus,"(5.0,10.0]",0.5555555555555556,0.1111111111111111,0.4108945241695792,9,59,0.1
catboost_quick,early_fusion_catboost,1,fus,"[0.0,5.0]",0.6059322033898306,0.25,0.4108945241695792,16,59,0.1
catboost_quick,early_fusion_catboost,2,fus,"(10.0,15.0]",0.6533333333333332,0.3,0.25354849114130495,10,60,0.1
catboost_quick,early_fusion_catboost,2,fus,"(5.0,10.0]",0.5266666666666666,0.2,0.25354849114130495,5,60,0.1
catboost_quick,early_fusion_catboost,2,fus,"[0.0,5.0]",0.5208333333333334,0.125,0.25354849114130495,16,60,0.1
catboost_quick,early_fusion_catboost,3,fus,"(10.0,15.0]",0.7611940298507464,0.3333333333333333,0.5514344717839799,3,67,0.1
catboost_quick,early_fusion_catboost,3,fus,"(5.0,10.0]",0.5628997867803838,0.2857142857142857,0.5514344717839799,7,67,0.1
catboost_quick,early_fusion_catboost,3,fus,"[0.0,5.0]",0.673773987206823,0.21428571428571427,0.5514344717839799,14,67,0.1
catboost_quick,early_fusion_catboost,4,fus,"(10.0,15.0]",0.3777777777777778,0.0,0.3368956050508621,5,63,0.1
catboost_quick,early_fusion_catboost,4,fus,"(5.0,10.0]",0.7165532879818595,0.2857142857142857,0.3368956050508621,7,63,0.1
catboost_quick,early_fusion_catboost,4,fus,"[0.0,5.0]",0.7172619047619048,0.3125,0.3368956050508621,16,63,0.1
catboost_quick,early_fusion_catboost,5,fus,"(10.0,15.0]",0.5533333333333333,0.0,0.6745683362387517,2,75,0.1
catboost_quick,early_fusion_catboost,5,fus,"(5.0,10.0]",0.5766666666666667,0.0,0.6745683362387517,4,75,0.1
catboost_quick,early_fusion_catboost,5,fus,"[0.0,5.0]",0.6333333333333333,0.2,0.6745683362387517,10,75,0.1
catboost_quick,late_fusion_blender_catboost,1,txt,"(10.0,15.0]",0.3704600484261501,0.14285714285714285,0.8382762072649772,7,59,0.1
catboost_quick,late_fusion_blender_catboost,1,txt,"(5.0,10.0]",0.5499058380414312,0.0,0.8382762072649772,9,59,0.1
catboost_quick,late_fusion_blender_catboost,1,txt,"[0.0,5.0]",0.49894067796610164,0.125,0.8382762072649772,16,59,0.1
catboost_quick,late_fusion_blender_catboost,1,aud,"(10.0,15.0]",0.4067796610169492,0.14285714285714285,0.2214923471619404,7,59,0.1
catboost_quick,late_fusion_blender_catboost,1,aud,"(5.0,10.0]",0.4783427495291902,0.1111111111111111,0.2214923471619404,9,59,0.1
catboost_quick,late_fusion_blender_catboost,1,aud,"[0.0,5.0]",0.6186440677966101,0.3125,0.2214923471619404,16,59,0.1
catboost_quick,late_fusion_blender_catboost,1,fus,"(10.0,15.0]",0.3329297820823244,0.14285714285714285,0.6838564827204779,7,59,0.1
catboost_quick,late_fusion_blender_catboost,1,fus,"(5.0,10.0]",0.6440677966101694,0.1111111111111111,0.6838564827204779,9,59,0.1
catboost_quick,late_fusion_blender_catboost,1,fus,"[0.0,5.0]",0.5238347457627119,0.1875,0.6838564827204779,16,59,0.1
catboost_quick,late_fusion_blender_catboost,2,txt,"(10.0,15.0]",0.4483333333333333,0.1,0.4421785034656825,10,60,0.1
catboost_quick,late_fusion_blender_catboost,2,txt,"(5.0,10.0]",0.6966666666666668,0.2,0.4421785034656825,5,60,0.1
catboost_quick,late_fusion_blender_catboost,2,txt,"[0.0,5.0]",0.5229166666666667,0.0625,0.4421785034656825,16,60,0.1
catboost_quick,late_fusion_blender_catboost,2,aud,"(10.0,15.0]",0.6216666666666667,0.2,0.25240723692485845,10,60,0.1
catboost_quick,late_fusion_blender_catboost,2,aud,"(5.0,10.0]",0.5766666666666667,0.2,0.25240723692485845,5,60,0.1
catboost_quick,late_fusion_blender_catboost,2,aud,"[0.0,5.0]",0.48541666666666666,0.125,0.25240723692485845,16,60,0.1
catboost_quick,late_fusion_blender_catboost,2,fus,"(10.0,15.0]",0.6475,0.3,0.11081913115514598,10,60,0.1
catboost_quick,late_fusion_blender_catboost,2,fus,"(5.0,10.0]",0.7316666666666668,0.4,0.11081913115514598,5,60,0.1
catboost_quick,late_fusion_blender_catboost,2,fus,"[0.0,5.0]",0.5234375,0.0625,0.11081913115514598,16,60,0.1
catboost_quick,late_fusion_blender_catboost,3,txt,"(10.0,15.0]",0.4825870646766169,0.0,0.6756481457575507,3,67,0.1
catboost_quick,late_fusion_blender_catboost,3,txt,"(5.0,10.0]",0.6012793176972281,0.0,0.6756481457575507,7,67,0.1
catboost_quick,late_fusion_blender_catboost,3,txt,"[0.0,5.0]",0.6727078891257995,0.14285714285714285,0.6756481457575507,14,67,0.1
catboost_quick,late_fusion_blender_catboost,3,aud,"(10.0,15.0]",0.7462686567164178,0.3333333333333333,0.3703065650452871,3,67,0.1
catboost_quick,late_fusion_blender_catboost,3,aud,"(5.0,10.0]",0.4925373134328358,0.2857142857142857,0.3703065650452871,7,67,0.1
catboost_quick,late_fusion_blender_catboost,3,aud,"[0.0,5.0]",0.5778251599147122,0.2857142857142857,0.3703065650452871,14,67,0.1
catboost_quick,late_fusion_blender_catboost,3,fus,"(10.0,15.0]",0.4850746268656716,0.6666666666666666,0.6857454234659872,3,67,0.1
catboost_quick,late_fusion_blender_catboost,3,fus,"(5.0,10.0]",0.5970149253731343,0.8571428571428571,0.6857454234659872,7,67,0.1
catboost_quick,late_fusion_blender_catboost,3,fus,"[0.0,5.0]",0.6487206823027718,0.8571428571428571,0.6857454234659872,14,67,0.1
catboost_quick,late_fusion_blender_catboost,4,txt,"(10.0,15.0]",0.4380952380952381,0.0,0.6253506248471364,5,63,0.1
catboost_quick,late_fusion_blender_catboost,4,txt,"(5.0,10.0]",0.6825396825396826,0.14285714285714285,0.6253506248471364,7,63,0.1
catboost_quick,late_fusion_blender_catboost,4,txt,"[0.0,5.0]",0.5654761904761905,0.125,0.6253506248471364,16,63,0.1
catboost_quick,late_fusion_blender_catboost,4,aud,"(10.0,15.0]",0.4444444444444445,0.0,0.2357232816253775,5,63,0.1
catboost_quick,late_fusion_blender_catboost,4,aud,"(5.0,10.0]",0.6507936507936507,0.2857142857142857,0.2357232816253775,7,63,0.1
catboost_quick,late_fusion_blender_catboost,4,aud,"[0.0,5.0]",0.6329365079365079,0.375,0.2357232816253775,16,63,0.1
catboost_quick,late_fusion_blender_catboost,4,fus,"(10.0,15.0]",0.5142857142857142,0.2,0.17698030281940935,5,63,0.1
catboost_quick,late_fusion_blender_catboost,4,fus,"(5.0,10.0]",0.6122448979591837,0.14285714285714285,0.17698030281940935,7,63,0.1
catboost_quick,late_fusion_blender_catboost,4,fus,"[0.0,5.0]",0.6031746031746033,0.25,0.17698030281940935,16,63,0.1
catboost_quick,late_fusion_blender_catboost,5,txt,"(10.0,15.0]",0.21333333333333332,0.0,0.5370496826597789,2,75,0.1
catboost_quick,late_fusion_blender_catboost,5,txt,"(5.0,10.0]",0.6466666666666666,0.25,0.5370496826597789,4,75,0.1
catboost_quick,late_fusion_blender_catboost,5,txt,"[0.0,5.0]",0.6586666666666667,0.3,0.5370496826597789,10,75,0.1
catboost_quick,late_fusion_blender_catboost,5,aud,"(10.0,15.0]",0.54,0.0,0.7606009665626233,2,75,0.1
catboost_quick,late_fusion_blender_catboost,5,aud,"(5.0,10.0]",0.5766666666666667,0.0,0.7606009665626233,4,75,0.1
catboost_quick,late_fusion_blender_catboost,5,aud,"[0.0,5.0]",0.6053333333333333,0.1,0.7606009665626233,10,75,0.1
catboost_quick,late_fusion_blender_catboost,5,fus,"(10.0,15.0]",0.39666666666666667,0.0,0.6402936000181416,2,75,0.1
catboost_quick,late_fusion_blender_catboost,5,fus,"(5.0,10.0]",0.6699999999999999,0.0,0.6402936000181416,4,75,0.1
catboost_quick,late_fusion_blender_catboost,5,fus,"[0.0,5.0]",0.7006666666666667,0.2,0.6402936000181416,10,75,0.1
catboost_quick,text_catboost,1,txt,"(10.0,15.0]",0.3704600484261501,0.14285714285714285,0.8382762072649772,7,59,0.1
catboost_quick,text_catboost,1,txt,"(5.0,10.0]",0.5499058380414312,0.0,0.8382762072649772,9,59,0.1
catboost_quick,text_catboost,1,txt,"[0.0,5.0]",0.49894067796610164,0.125,0.8382762072649772,16,59,0.1
catboost_quick,text_catboost,2,txt,"(10.0,15.0]",0.4483333333333333,0.1,0.4421785034656825,10,60,0.1
catboost_quick,text_catboost,2,txt,"(5.0,10.0]",0.6966666666666668,0.2,0.4421785034656825,5,60,0.1
catboost_quick,text_catboost,2,txt,"[0.0,5.0]",0.5229166666666667,0.0625,0.4421785034656825,16,60,0.1
catboost_quick,text_catboost,3,txt,"(10.0,15.0]",0.4825870646766169,0.0,0.6756481457575507,3,67,0.1
catboost_quick,text_catboost,3,txt,"(5.0,10.0]",0.6012793176972281,0.0,0.6756481457575507,7,67,0.1
catboost_quick,text_catboost,3,txt,"[0.0,5.0]",0.6727078891257995,0.14285714285714285,0.6756481457575507,14,67,0.1
catboost_quick,text_catboost,4,txt,"(10.0,15.0]",0.4380952380952381,0.0,0.6253506248471364,5,63,0.1
catboost_quick,text_catboost,4,txt,"(5.0,10.0]",0.6825396825396826,0.14285714285714285,0.6253506248471364,7,63,0.1
catboost_quick,text_catboost,4,txt,"[0.0,5.0]",0.5654761904761905,0.125,0.6253506248471364,16,63,0.1
catboost_quick,text_catboost,5,txt,"(10.0,15.0]",0.21333333333333332,0.0,0.5370496826597789,2,75,0.1
catboost_quick,text_catboost,5,txt,"(5.0,10.0]",0.6466666666666666,0.25,0.5370496826597789,4,75,0.1
catboost_quick,text_catboost,5,txt,"[0.0,5.0]",0.6586666666666667,0.3,0.5370496826597789,10,75,0.1
catboost_smoke,audio_catboost,1,aud,"(10.0,15.0]",0.6469604015616286,0.45454545454545453,0.347898623691388,11,163,0.1
catboost_smoke,audio_catboost,1,aud,"(5.0,10.0]",0.5281650864472951,0.18181818181818182,0.347898623691388,11,163,0.1
catboost_smoke,audio_catboost,1,aud,"[0.0,5.0]",0.5823940647738622,0.18604651162790697,0.347898623691388,43,163,0.1
catboost_smoke,audio_catboost,2,aud,"(10.0,15.0]",0.6020962732919255,0.125,0.2396375440508821,16,161,0.1
catboost_smoke,audio_catboost,2,aud,"(5.0,10.0]",0.5915409642117717,0.09523809523809523,0.2396375440508821,21,161,0.1
catboost_smoke,audio_catboost,2,aud,"[0.0,5.0]",0.6125508674234311,0.2413793103448276,0.2396375440508821,29,161,0.1
catboost_smoke,early_fusion_catboost,1,fus,"(10.0,15.0]",0.6977133296151701,0.5454545454545454,0.3184878022922288,11,163,0.1
catboost_smoke,early_fusion_catboost,1,fus,"(5.0,10.0]",0.5460122699386503,0.09090909090909091,0.3184878022922288,11,163,0.1
catboost_smoke,early_fusion_catboost,1,fus,"[0.0,5.0]",0.6020830360964474,0.16279069767441862,0.3184878022922288,43,163,0.1
catboost_smoke,early_fusion_catboost,2,fus,"(10.0,15.0]",0.531055900621118,0.1875,0.2990896854179452,16,161,0.1
catboost_smoke,early_fusion_catboost,2,fus,"(5.0,10.0]",0.5942028985507246,0.19047619047619047,0.2990896854179452,21,161,0.1
catboost_smoke,early_fusion_catboost,2,fus,"[0.0,5.0]",0.6635253801670593,0.3103448275862069,0.2990896854179452,29,161,0.1
catboost_smoke,late_fusion_blender_catboost,1,txt,"(10.0,15.0]",0.5488008923591746,0.36363636363636365,0.6243516344426694,11,163,0.1
catboost_smoke,late_fusion_blender_catboost,1,txt,"(5.0,10.0]",0.5538204127161183,0.18181818181818182,0.6243516344426694,11,163,0.1
catboost_smoke,late_fusion_blender_catboost,1,txt,"[0.0,5.0]",0.57768583250107,0.16279069767441862,0.6243516344426694,43,163,0.1
catboost_smoke,late_fusion_blender_catboost,1,aud,"(10.0,15.0]",0.6469604015616286,0.45454545454545453,0.347898623691388,11,163,0.1
catboost_smoke,late_fusion_blender_catboost,1,aud,"(5.0,10.0]",0.5281650864472951,0.18181818181818182,0.347898623691388,11,163,0.1
catboost_smoke,late_fusion_blender_catboost,1,aud,"[0.0,5.0]",0.5823940647738622,0.18604651162790697,0.347898623691388,43,163,0.1
catboost_smoke,late_fusion_blender_catboost,1,fus,"(10.0,15.0]",0.7041271611823761,0.5454545454545454,0.4327049136049085,11,163,0.1
catboost_smoke,late_fusion_blender_catboost,1,fus,"(5.0,10.0]",0.4531511433351924,0.18181818181818182,0.4327049136049085,11,163,0.1
catboost_smoke,late_fusion_blender_catboost,1,fus,"[0.0,5.0]",0.6000856042231416,0.27906976744186046,0.4327049136049085,43,163,0.1
catboost_smoke,late_fusion_blender_catboost,2,txt,"(10.0,15.0]",0.4794254658385093,0.0625,0.6980105526979757,16,161,0.1
catboost_smoke,late_fusion_blender_catboost,2,txt,"(5.0,10.0]",0.5838509316770186,0.14285714285714285,0.6980105526979757,21,161,0.1
catboost_smoke,late_fusion_blender_catboost,2,txt,"[0.0,5.0]",0.5909188263011351,0.1724137931034483,0.6980105526979757,29,161,0.1
catboost_smoke,late_fusion_blender_catboost,2,aud,"(10.0,15.0]",0.6020962732919255,0.125,0.2396375440508821,16,161,0.1
catboost_smoke,late_fusion_blender_catboost,2,aud,"(5.0,10.0]",0.5915409642117717,0.09523809523809523,0.2396375440508821,21,161,0.1
catboost_smoke,late_fusion_blender_catboost,2,aud,"[0.0,5.0]",0.6125508674234311,0.2413793103448276,0.2396375440508821,29,161,0.1
catboost_smoke,late_fusion_blender_catboost,2,fus,"(10.0,15.0]",0.5527950310559007,0.1875,0.2107383484473036,16,161,0.1
catboost_smoke,late_fusion_blender_catboost,2,fus,"(5.0,10.0]",0.634427684117125,0.23809523809523808,0.2107383484473036,21,161,0.1
catboost_smoke,late_fusion_blender_catboost,2,fus,"[0.0,5.0]",0.5843863782394516,0.3103448275862069,0.2107383484473036,29,161,0.1
catboost_smoke,text_catboost,1,txt,"(10.0,15.0]",0.5488008923591746,0.36363636363636365,0.6243516344426694,11,163,0.1
catboost_smoke,text_catboost,1,txt,"(5.0,10.0]",0.5538204127161183,0.18181818181818182,0.6243516344426694,11,163,0.1
catboost_smoke,text_catboost,1,txt,"[0.0,5.0]",0.57768583250107,0.16279069767441862,0.6243516344426694,43,163,0.1
catboost_smoke,text_catboost,2,txt,"(10.0,15.0]",0.4794254658385093,0.0625,0.6980105526979757,16,161,0.1
catboost_smoke,text_catboost,2,txt,"(5.0,10.0]",0.5838509316770186,0.14285714285714285,0.6980105526979757,21,161,0.1
catboost_smoke,text_catboost,2,txt,"[0.0,5.0]",0.5909188263011351,0.1724137931034483,0.6980105526979757,29,161,0.1
drift_bge_eval,text_lr,1,txt,"(10.0,15.0]",0.44552058111380144,0.0,0.5748812575450786,7,59,0.1
drift_bge_eval,text_lr,1,txt,"(5.0,10.0]",0.6252354048964219,0.2222222222222222,0.5748812575450786,9,59,0.1
drift_bge_eval,text_lr,1,txt,"[0.0,5.0]",0.4226694915254237,0.125,0.5748812575450786,16,59,0.1
drift_bge_eval,text_lr,2,txt,"(10.0,15.0]",0.7216666666666667,0.3,0.5671371319118117,10,60,0.1
drift_bge_eval,text_lr,2,txt,"(5.0,10.0]",0.5433333333333333,0.2,0.5671371319118117,5,60,0.1
drift_bge_eval,text_lr,2,txt,"[0.0,5.0]",0.6197916666666667,0.125,0.5671371319118117,16,60,0.1
drift_bge_eval,text_lr,3,txt,"(10.0,15.0]",0.2885572139303482,0.0,0.5654057782551452,3,67,0.1
drift_bge_eval,text_lr,3,txt,"(5.0,10.0]",0.7142857142857143,0.2857142857142857,0.5654057782551452,7,67,0.1
drift_bge_eval,text_lr,3,txt,"[0.0,5.0]",0.6972281449893389,0.35714285714285715,0.5654057782551452,14,67,0.1
drift_bge_eval,text_lr,4,txt,"(10.0,15.0]",0.3746031746031746,0.2,0.5368582453031605,5,63,0.1
drift_bge_eval,text_lr,4,txt,"(5.0,10.0]",0.4897959183673469,0.14285714285714285,0.5368582453031605,7,63,0.1
drift_bge_eval,text_lr,4,txt,"[0.0,5.0]",0.6448412698412699,0.375,0.5368582453031605,16,63,0.1
drift_bge_eval,text_lr,5,txt,"(10.0,15.0]",0.64,0.0,0.6004233742286615,2,75,0.1
drift_bge_eval,text_lr,5,txt,"(5.0,10.0]",0.6799999999999999,0.25,0.6004233742286615,4,75,0.1
drift_bge_eval,text_lr,5,txt,"[0.0,5.0]",0.556,0.2,0.6004233742286615,10,75,0.1
drift_minilm_eval,text_lr,1,txt,"(10.0,15.0]",0.4213075060532687,0.0,0.5616509178919876,7,59,0.1
drift_minilm_eval,text_lr,1,txt,"(5.0,10.0]",0.6195856873822975,0.2222222222222222,0.5616509178919876,9,59,0.1
drift_minilm_eval,text_lr,1,txt,"[0.0,5.0]",0.4375,0.125,0.5616509178919876,16,59,0.1
drift_minilm_eval,text_lr,2,txt,"(10.0,15.0]",0.7166666666666666,0.4,0.5725423687482443,10,60,0.1
drift_minilm_eval,text_lr,2,txt,"(5.0,10.0]",0.5566666666666666,0.2,0.5725423687482443,5,60,0.1
drift_minilm_eval,text_lr,2,txt,"[0.0,5.0]",0.6218750000000001,0.125,0.5725423687482443,16,60,0.1
drift_minilm_eval,text_lr,3,txt,"(10.0,15.0]",0.3034825870646766,0.0,0.5629670018052816,3,67,0.1
drift_minilm_eval,text_lr,3,txt,"(5.0,10.0]",0.7164179104477613,0.2857142857142857,0.5629670018052816,7,67,0.1
drift_minilm_eval,text_lr,3,txt,"[0.0,5.0]",0.7014925373134329,0.35714285714285715,0.5629670018052816,14,67,0.1
drift_minilm_eval,text_lr,4,txt,"(10.0,15.0]",0.346031746031746,0.0,0.53582197417073,5,63,0.1
drift_minilm_eval,text_lr,4,txt,"(5.0,10.0]",0.4852607709750567,0.14285714285714285,0.53582197417073,7,63,0.1
drift_minilm_eval,text_lr,4,txt,"[0.0,5.0]",0.6398809523809524,0.375,0.53582197417073,16,63,0.1
drift_minilm_eval,text_lr,5,txt,"(10.0,15.0]",0.6199999999999999,0.0,0.6046055350433017,2,75,0.1
drift_minilm_eval,text_lr,5,txt,"(5.0,10.0]",0.6833333333333333,0.25,0.6046055350433017,4,75,0.1
drift_minilm_eval,text_lr,5,txt,"[0.0,5.0]",0.5693333333333334,0.2,0.6046055350433017,10,75,0.1
drift_mpnet_eval,text_lr,1,txt,"(10.0,15.0]",0.44552058111380144,0.0,0.5687283410940971,7,59,0.1
drift_mpnet_eval,text_lr,1,txt,"(5.0,10.0]",0.623352165725047,0.2222222222222222,0.5687283410940971,9,59,0.1
drift_mpnet_eval,text_lr,1,txt,"[0.0,5.0]",0.4300847457627119,0.125,0.5687283410940971,16,59,0.1
drift_mpnet_eval,text_lr,2,txt,"(10.0,15.0]",0.7083333333333334,0.2,0.5753029500854956,10,60,0.1
drift_mpnet_eval,text_lr,2,txt,"(5.0,10.0]",0.5599999999999999,0.2,0.5753029500854956,5,60,0.1
drift_mpnet_eval,text_lr,2,txt,"[0.0,5.0]",0.6208333333333333,0.125,0.5753029500854956,16,60,0.1
drift_mpnet_eval,text_lr,3,txt,"(10.0,15.0]",0.31343283582089554,0.0,0.5620244988892552,3,67,0.1
drift_mpnet_eval,text_lr,3,txt,"(5.0,10.0]",0.7100213219616205,0.2857142857142857,0.5620244988892552,7,67,0.1
drift_mpnet_eval,text_lr,3,txt,"[0.0,5.0]",0.6940298507462688,0.35714285714285715,0.5620244988892552,14,67,0.1
drift_mpnet_eval,text_lr,4,txt,"(10.0,15.0]",0.34920634920634924,0.2,0.5342889330950116,5,63,0.1
drift_mpnet_eval,text_lr,4,txt,"(5.0,10.0]",0.48752834467120176,0.14285714285714285,0.5342889330950116,7,63,0.1
drift_mpnet_eval,text_lr,4,txt,"[0.0,5.0]",0.6398809523809524,0.375,0.5342889330950116,16,63,0.1
drift_mpnet_eval,text_lr,5,txt,"(10.0,15.0]",0.6466666666666667,0.0,0.6011854804076404,2,75,0.1
drift_mpnet_eval,text_lr,5,txt,"(5.0,10.0]",0.6766666666666666,0.25,0.6011854804076404,4,75,0.1
drift_mpnet_eval,text_lr,5,txt,"[0.0,5.0]",0.5626666666666666,0.2,0.6011854804076404,10,75,0.1
embed_baselines,embed_catboost_cfg1,1,txt,"(10.0,15.0]",0.6440677966101694,0.0,0.5005214730092143,7,59,0.1
embed_baselines,embed_catboost_cfg1,1,txt,"(5.0,10.0]",0.6516007532956686,0.3333333333333333,0.5005214730092143,9,59,0.1
embed_baselines,embed_catboost_cfg1,1,txt,"[0.0,5.0]",0.5783898305084746,0.0,0.5005214730092143,16,59,0.1
embed_baselines,embed_catboost_cfg1,2,txt,"(10.0,15.0]",0.26166666666666666,0.1,0.5209198580991573,10,60,0.1
embed_baselines,embed_catboost_cfg1,2,txt,"(5.0,10.0]",0.47,0.0,0.5209198580991573,5,60,0.1
embed_baselines,embed_catboost_cfg1,2,txt,"[0.0,5.0]",0.5822916666666667,0.125,0.5209198580991573,16,60,0.1
embed_baselines,embed_catboost_cfg1,3,txt,"(10.0,15.0]",0.8109452736318408,0.3333333333333333,0.4318149550227771,3,67,0.1
embed_baselines,embed_catboost_cfg1,3,txt,"(5.0,10.0]",0.6950959488272921,0.42857142857142855,0.4318149550227771,7,67,0.1
embed_baselines,embed_catboost_cfg1,3,txt,"[0.0,5.0]",0.5245202558635395,0.14285714285714285,0.4318149550227771,14,67,0.1
embed_baselines,embed_catboost_cfg1,4,txt,"(10.0,15.0]",0.3460317460317461,0.0,0.24780909666735984,5,63,0.1
embed_baselines,embed_catboost_cfg1,4,txt,"(5.0,10.0]",0.5941043083900227,0.2857142857142857,0.24780909666735984,7,63,0.1
embed_baselines,embed_catboost_cfg1,4,txt,"[0.0,5.0]",0.7331349206349208,0.3125,0.24780909666735984,16,63,0.1
embed_baselines,embed_catboost_cfg1,5,txt,"(10.0,15.0]",0.6533333333333333,0.0,0.5187407285235986,2,75,0.1
embed_baselines,embed_catboost_cfg1,5,txt,"(5.0,10.0]",0.45666666666666667,0.0,0.5187407285235986,4,75,0.1
embed_baselines,embed_catboost_cfg1,5,txt,"[0.0,5.0]",0.5159999999999999,0.2,0.5187407285235986,10,75,0.1
embed_baselines,embed_lr,1,txt,"(10.0,15.0]",0.4769975786924939,0.14285714285714285,0.5913366341346152,7,59,0.1
embed_baselines,embed_lr,1,txt,"(5.0,10.0]",0.6459510357815442,0.4444444444444444,0.5913366341346152,9,59,0.1
embed_baselines,embed_lr,1,txt,"[0.0,5.0]",0.5328389830508474,0.125,0.5913366341346152,16,59,0.1
